id|source|fname|lname|street_address|district|voivodship|postcode|preferred|est_income|own_or_rent|purchases
231807454|C|MACIEJ|Adamo|Poczta Goszczyn 81|grójecki|mazowieckie|5610|2|56400.0|O|
231808514|C|BART£OMIEJ|Brojtenbach|Poczta P³ock 009, ul. Gierzyñskiego 17|M. P³ock|mazowieckie|9407|2|56320.0|O|
231805976|C|HANNA|Krzemiecki|Poczta Za³uski 56|p³oñski|mazowieckie|9142|2|56250.0|O|
231806174|C|HANNA|Warteresiewicz|Poczta Rzewnie 62|makowski|mazowieckie|6225|2|56220.0|O|
231809441|C|OLIWIA|Swichura|Poczta Nowodwór ko³o Dêblina 64|rycki|lubelskie|8503|2|56220.0|O|
231807918|C|KAMIL|Jasiñczuk|Poczta Piaseczno ko³o Warszawy 006, ul. Rubinowa 55 A 21|piaseczyñski|mazowieckie|5509|2|56190.0|O|
231805665|C|JULIAN|Ci±gotura|Poczta Drobin, ul. Komisji Edukacji Narodowej 4|p³ocki|mazowieckie|9210|2|56140.0|O|
231809223|C|MI£OSZ|Otalska|Poczta Czosnów, ul. Stra¿acka 10|nowodworski|mazowieckie|5152|2|56120.0|O|
231808831|C|ALAN|Schütter|Poczta Lucieñ, ul. Lucieñ 30 A 25|gostyniñski|mazowieckie|9504|2|56120.0|O|
231805498|C|ARTUR|Wêdruchowicz|Poczta Prostyñ 41|ostrowski|mazowieckie|7319|2|56110.0|O|
231808383|C|JAKUB|Beksiewicz|Skrytki Pocztowe Poczta P³ock 004, ul. Jachowicza 21|M. P³ock|mazowieckie|9402|2|56100.0|O|
231806531|C|KRZYSZTOF|Gurszczyk|Poczta Zarêby ko³o Chorzel 51|przasnyski|mazowieckie|6333|2|56080.0|O|
231809012|C|SARA|Kurlet|Poczta P³ock 011, ul. Walecznych 9|M. P³ock|mazowieckie|9409|2|56060.0|O|
231806077|C|PAULINA|K³ymyk|Skrytki Pocztowe Poczta Filia UP Pruszków 001, ul. Partyzantów 2|pruszkowski|mazowieckie|5802|2|56060.0|O|
231809112|C|KAROLINA|Fruhlich|Poczta Ostrów Mazowiecka 003, ul. Sikorskiego 131|ostrowski|mazowieckie|7310|2|55910.0|O|
231804707|C|MAJA|Januszczal|Poczta Mokobody, ul. Chreptowicza 8a 21|siedlecki|mazowieckie|8124|2|55910.0|O|
231808677|C|LILIANNA|Musolff|Poczta Krzesk-Królowa Niwa, ul. Krzesk-Królowa Niwa 20|siedlecki|mazowieckie|8111|2|55890.0|O|
231807928|C|JULIAN|Berusik|Poczta Dêbe Wielkie, ul. Stra¿acka 3|miñski|mazowieckie|5311|2|55860.0|O|
231808792|C|MA£GORZATA|Fahreholz|Poczta Wierzbno ko³o Ka³uszyna 34|wêgrowski|mazowieckie|7111|2|55830.0|O|
231805770|C|PAULINA|Tyjeñski|Poczta Proboszczewice ko³o P³ocka, ul. Proboszczowice 103|p³ocki|mazowieckie|9412|2|55800.0|O|
231808075|C|OSKAR|Buczoliñska|Poczta Konstancin-Jeziorna 001, ul. Moniuszki 22 b 17|piaseczyñski|mazowieckie|5510|2|55570.0|O|
231808939|C|MARCELINA|£egowy|Poczta Tarczyn ko³o Warszawy, ul. Rynek 15|piaseczyñski|mazowieckie|5555|2|55560.0|O|
231805263|C|MARCELINA|Jêdral-Tomski|Skrytki Pocztowe Poczta Siedlce 006, ul. Chrobrego 17|M. Siedlce|mazowieckie|8119|2|55550.0|O|
231807159|C|STANIS£AW|Kupenko|Poczta Raci±¿ ko³o Sierpca, ul. Kiliñskiego 21|p³oñski|mazowieckie|9140|2|55470.0|O|
231806005|C|KRZYSZTOF|Pilawka|Poczta Radzanów nad Wkr±, ul. M³awska 4|m³awski|mazowieckie|6540|2|55440.0|O|
231809543|C|KORNELIA|Krzywosz|Poczta Wo³omin 004|wo³omiñski|mazowieckie|5203|2|55330.0|O|
231808972|C|IGOR|Fenger|Poczta Brok, ul. Warszawska 15|ostrowski|mazowieckie|7306|2|55250.0|O|
231805291|C|JAGODA|Hryharowicz|Poczta Agencja UP Chynów ko³o Grójca 96|grójecki|mazowieckie|5651|2|55200.0|O|
231806064|C|MATEUSZ|Sêtkowiak|Poczta Ciechanów 006, ul. Batalionów Ch³opskich 17A 89|ciechanowski|mazowieckie|6413|2|55200.0|O|
231808036|C|NIKODEM|Cimielecka|Skrytki Pocztowe Poczta Soko³ów Podlaski 003, ul. D³uga 36|soko³owski|mazowieckie|8301|2|55170.0|O|
231805262|C|DOMINIK|Petresko|Poczta Ciechanów 003, ul. Wojska Polskiego 54|ciechanowski|mazowieckie|6401|2|55110.0|O|
231804557|C|SARA|Genera³owicz|Poczta Filia UP Wi±zowna, ul. Napoleoñska 46|otwocki|mazowieckie|5408|2|55110.0|O|
231806416|C|DAWID|¯elecki|Poczta £êg Probostwo, ul. £êg Probostwo 20|p³ocki|mazowieckie|9209|2|55040.0|O|
231808975|C|GABRIEL|Klimiat|Skrytki Pocztowe Poczta Nowy Dwór Mazowiecki 005, ul. Pu³kownika Malewicza E. 117|nowodworski|mazowieckie|5160|2|55040.0|O|
231805165|C|AGATA|Labuszka|Poczta G±bin, ul. P³ocka 1|p³ocki|mazowieckie|9530|2|55020.0|O|
231806059|C|BRUNO|Ga³acki|Poczta Ostrów Mazowiecka 001, ul. Pocztowa 8|ostrowski|mazowieckie|7300|2|55010.0|O|
231806736|C|LEON|Gwierczak|Poczta Wêgrów, ul. Pi³sudskiego 4|wêgrowski|mazowieckie|7100|2|54980.0|R|
231808980|C|JAKUB|Kozdeba|Poczta Pniewo, ul. Pniewo 70A 54|pu³tuski|mazowieckie|7214|2|54945.0|R|
231807813|C|FRANCISZEK|Mo¼dzieruk|Poczta Blichowo, ul. Blichowo 1A 24|p³ocki|mazowieckie|9452|2|54940.0|O|
231808767|C|TYMOTEUSZ|Gibis|Poczta Kosów Lacki, ul. Wolno¶ci 14|soko³owski|mazowieckie|8330|2|54930.0|O|
231806675|C|SARA|Gniazdek|Poczta Radzanów nad Wkr±, ul. M³awska 4|m³awski|mazowieckie|6540|2|54930.0|O|
231805755|C|ZUZANNA|Gangnus|Poczta Dalekie 67|wyszkowski|mazowieckie|7211|2|54920.0|R|
231807493|C|NATALIA|Pidlis|Poczta Miñsk Mazowiecki 004, Pl. D±browszczaków 1|miñski|mazowieckie|5302|2|54910.0|R|
231804708|C|JAKUB|Ciembroniewicz|Poczta Agencja Dziektarzewo, ul. Cicha 1|p³oñski|mazowieckie|9105|2|54905.0|R|
231809086|C|FRANCISZEK|Kositarz|Poczta Filia UP Legionowo 001, ul. Kardyna³a Stefana Wyszyñskiego 17|legionowski|mazowieckie|5122|2|54875.0|R|
231806759|C|MARTYNA|Olszawska|Poczta Szulborze Koty, ul. Bohaterów Armii Krajowej 12|ostrowski|mazowieckie|7324|2|54850.0|R|
231809477|C|OLIWIA|Ob³apiec|Poczta Gzy, ul. Gzy 8|pu³tuski|mazowieckie|6126|2|54840.0|R|
231804472|C|MICHALINA|Ropelowska|Poczta Pu³tusk 004, ul. Tartaczna 71|pu³tuski|mazowieckie|6102|2|54835.0|R|
231804814|C|KINGA|Mi¶cier|Poczta Paprotnia, ul. Jana Paw³a II 4|siedlecki|mazowieckie|8107|2|54805.0|R|
231806178|C|FRANCISZEK|Geraga|Poczta Kuczbork-Osada, ul. Mickiewicza Adama 7a 93|¿uromiñski|mazowieckie|9310|2|54800.0|O|
231808527|C|MACIEJ|Kostiuchow|Poczta P³ock 004, ul. Jachowicza 21|M. P³ock|mazowieckie|9402|2|54790.0|O|
231805880|C|JULIA|Grzegorczyk|Poczta Klembów, ul. ¯ymirskiego 1 A 18|wo³omiñski|mazowieckie|5205|2|54785.0|R|
231807513|C|BARTOSZ|T±ta|Poczta Baboszewo, ul. Brodeckich Jana i Antoniego 1|p³oñski|mazowieckie|9130|2|54780.0|R|
231804257|C|JULIA|Trenkner|Poczta Filia UP Zegrze Po³udniowe, ul. Modliñska 1|legionowski|mazowieckie|5135|2|54770.0|O|
231807568|C|MATYLDA|Go³dyñski|Poczta S³upia ko³o P³ocka, ul. S³upia ko³o P³ocka 27|sierpecki|mazowieckie|9206|2|54770.0|R|
231809116|C|BRUNO|Mendzelowski|Poczta Sarnaki, ul. Kolejowa 8|³osicki|mazowieckie|8220|2|54765.0|R|
231806532|C|FILIP|Marcy|Poczta Oddzia³ UP Gostynin Gorzewo, ul. Kruk 93|gostyniñski|mazowieckie|9500|2|54750.0|O|
231805655|C|FABIAN|Bezpa³a|Poczta Ostrów Mazowiecka 001, ul. Pocztowa 8|ostrowski|mazowieckie|7300|2|54750.0|O|
231809315|C|DOMINIK|Wasylkiewicz|Poczta Ro¶ciszewo, ul. Jana Paw³a II 30|sierpecki|mazowieckie|9204|2|54745.0|R|
231806540|C|MARCEL|Miziewiñska|Poczta Stare Za³ubice 26|wo³omiñski|mazowieckie|5255|2|54700.0|R|
231807378|C|TYMOTEUSZ|W³osok|Poczta Piastów 001, ul. 11 Listopada 1|pruszkowski|mazowieckie|5820|2|54700.0|O|
231809555|C|MARCELINA|Siegien|Poczta Lelis, ul. Szkolna 41|ostro³êcki|mazowieckie|7402|2|54690.0|O|
231807624|C|MAGDALENA|Migotz|Poczta Ciechanów 003, ul. Wojska Polskiego 54|ciechanowski|mazowieckie|6401|2|54680.0|O|
231807240|C|PAWE£|Ru³kowski|Poczta Siecieñ, ul. Siecieñ 88|p³ocki|mazowieckie|9416|2|54660.0|O|
231809400|C|KACPER|Medlewska|Poczta Garwolin 001, ul. Ko¶ciuszki 41|garwoliñski|mazowieckie|8400|2|54650.0|O|
231809276|C|MAJA|Stwosz|Poczta Komorów ko³o Pruszkowa, ul. Krótka 2|pruszkowski|mazowieckie|5806|2|54650.0|O|
231807826|C|KORNELIA|Szadry|Poczta Szczawin, ul. Warszawska 5|gostyniñski|mazowieckie|9550|2|54640.0|O|
231806026|C|ANIELA|¯aberek|Skrytki Pocztowe Poczta Józefów ko³o Otwocka 001, ul. ¦widerska 1|otwocki|mazowieckie|5420|2|54620.0|R|
231807644|C|AUDREY|Kunka|Poczta Grodzisk Mazowiecki 001, ul. 1 Maja 2|grodziski|mazowieckie|5825|2|54610.0|R|
231806142|C|MIKO£AJ|Bo¿ecki|Poczta Karczew, ul. Ko¶cielna 57|otwocki|mazowieckie|5480|2|54610.0|R|
231805662|C|ALAN|Matszula|Poczta Piaseczno ko³o Warszawy 006, ul. Rubinowa 55 A 33|piaseczyñski|mazowieckie|5509|2|54605.0|R|
231806291|C|MAGDALENA|Ptajfer|Poczta W±sewo, ul. Zastawska 13|ostrowski|mazowieckie|7311|2|54565.0|R|
231808467|C|ANASTAZJA|Luludi|Poczta Góra Kalwaria 001, ul. Kalwaryjska 14|piaseczyñski|mazowieckie|5530|2|54560.0|R|
231806692|C|MATEUSZ|Jakszuk|Poczta Stê¿yca 18|rycki|lubelskie|8540|2|54550.0|O|
231807322|C|MATEUSZ|Kadykowska|Poczta Siedlce 004, ul. Brzeska 131|M. Siedlce|mazowieckie|8102|2|54530.0|R|
231805817|C|PIOTR|Freindorf|Poczta Ma³kinia 54|ostrowski|mazowieckie|7320|2|54525.0|R|
231808340|C|LAURA|Fonfera|Poczta Soñsk, ul. Ciechanowska 16|ciechanowski|mazowieckie|6430|2|54525.0|R|
231807780|C|OSKAR|Fronkala|Poczta Lubowidz, ul. Jana Paw³a II 48|¿uromiñski|mazowieckie|9304|2|54490.0|O|
231804764|C|JULIA|Rozwora|Poczta Lelis, ul. Szkolna 41|ostro³êcki|mazowieckie|7402|2|54490.0|O|
231806316|C|ALICJA|Guziczek|Poczta Pustelnik Miñski 80|miñski|mazowieckie|5305|2|54480.0|O|
231809490|C|NELA|Obstój|Poczta Jakubów 91|miñski|mazowieckie|5306|2|54470.0|O|
231807353|C|TYMON|Oksyciuk|Poczta Brañszczyk, ul. Jana Paw³a II 43|wyszkowski|mazowieckie|7221|2|54460.0|O|
231806717|C|LENA|Tiszbier|Poczta Oddzia³ UP Raci±¿ ko³o Sierpca, ul. Gralewo 12|p³oñski|mazowieckie|9166|2|54455.0|R|
231806502|C|KAROLINA|Waidler|Poczta Nowy Kazuñ, ul. Genera³a Bordzi³owskiego 6|nowodworski|mazowieckie|5154|2|54450.0|O|
231808365|C|KINGA|Goldner|Poczta Zarêby Ko¶cielne, ul. Kowalska 14|ostrowski|mazowieckie|7323|2|54440.0|R|
231806622|C|HELENA|Subbotko|Poczta Bo¿ewo, ul. Bo¿ewo 14|sierpecki|mazowieckie|9215|2|54430.0|R|
231807784|C|LENA|Lipski|Poczta Czerwiñsk nad Wis³±, ul. Klasztorna 4|p³oñski|mazowieckie|9150|2|54365.0|R|
231809473|C|MAJA|Slepowron|Poczta Piaseczno ko³o Warszawy 005, ul. Szkolna 16|piaseczyñski|mazowieckie|5508|2|54360.0|R|
231809195|C|IGNACY|Mê¿eñski|Poczta G±sewo, ul. Reymonta 16|makowski|mazowieckie|6213|2|54355.0|R|
231805193|C|JAN|Stawreli|Poczta Zakroczym, ul. Ojca Ko¼miñskiego D. 1|nowodworski|mazowieckie|5170|2|54335.0|R|
231809230|C|IGA|Maluñka|Poczta Trojanów, ul. Trojanów 57A 63|garwoliñski|mazowieckie|8455|2|54330.0|O|
231804375|C|KAMIL|Masto|Poczta P³ock 004, ul. Jachowicza 21|M. P³ock|mazowieckie|9402|2|54320.0|O|
231805687|C|HELENA|Kuntzel|Poczta Filia UP Pruszków 001, ul. Partyzantów 2|pruszkowski|mazowieckie|5802|2|54320.0|O|
231809600|C|DOMINIK|Korbut|Poczta Siedlce 002, Pl. Zdanowskiego 2|M. Siedlce|mazowieckie|8110|2|54315.0|R|
231805599|C|WIKTORIA|Nawro¶|Poczta Otwock 004 (¦wider), ul. Jasna 3|otwocki|mazowieckie|5402|2|54290.0|R|
231808035|C|NIKODEM|Ci¿bok|Poczta P³ock 003, ul. Kolejowa 27|M. P³ock|mazowieckie|9401|2|54275.0|R|
231807089|C|NADIA|Smolan|Poczta Sobików 2|piaseczyñski|mazowieckie|5533|2|54265.0|R|
231808971|C|TYMOTEUSZ|Dahne|Poczta Brudzeñ ko³o P³ocka, ul. Brudzeñ Du¿y 126|p³ocki|mazowieckie|9414|2|54250.0|R|
231808990|C|OSKAR|Sterchaluk|Poczta Siedlce 003, ul. Mazurska 2|M. Siedlce|mazowieckie|8101|2|54200.0|O|
231809332|C|ZUZANNA|K³apeæ|Poczta Szczytno ko³o P³oñska agencja pocztowa UP Za³uski 61|p³oñski|mazowieckie|9141|2|54170.0|R|
231805850|C|BARBARA|Kaziczek|Poczta Latowicz, ul. ¦wiêtego Ducha 19|miñski|mazowieckie|5334|2|54140.0|R|
231806553|C|NIKODEM|Czelma|Skrytki Pocztowe Poczta P³oñsk 001, ul. Grunwaldzka 42|p³oñski|mazowieckie|9100|2|54120.0|R|
231807118|C|KRZYSZTOF|Harach|Poczta Jab³onna Lacka, ul. Targowa 2|soko³owski|mazowieckie|8304|2|54100.0|R|
231807563|C|NADIA|Neuba|Poczta Olszanka ko³o £osic 99|³osicki|mazowieckie|8207|2|54090.0|R|
231804657|C|ANASTAZJA|¯ollnowski|Poczta Oddzia³ UP Raci±¿ ko³o Sierpca, ul. Gralewo 12|p³oñski|mazowieckie|9166|2|54085.0|R|
231808669|C|JAGODA|Wawszczuk|Poczta Andrzejewo ko³o Czy¿ewa, ul. Rynek 17|ostrowski|mazowieckie|7305|2|54070.0|O|
231804944|C|LEON|Tetera|Skrytki Pocztowe Poczta Konstancin-Jeziorna 004, ul. Wilanowska 1|piaseczyñski|mazowieckie|5520|2|54070.0|O|
231807520|C|MARTYNA|Wodok|Poczta Jasieniec ko³o Grójca 17|grójecki|mazowieckie|5604|2|54055.0|R|
231804326|C|FILIP|Gudelewicz|Poczta G±socin, ul. Stra¿acka 21|ciechanowski|mazowieckie|6440|2|54025.0|R|
231806475|C|KAMIL|Spiwek|Poczta Bodzanów ko³o P³ocka, ul. Orzeszkowej 25|p³ocki|mazowieckie|9470|2|54025.0|R|
231809017|C|FABIAN|Gawdonowicz|Poczta Oddzia³ UP Lubowidz, ul. Syberia 14|¿uromiñski|mazowieckie|9303|2|54010.0|R|
231807686|C|ANNA|Maucha|Skrytki Pocztowe Poczta Grodzisk Mazowiecki 001, ul. 1 Maja 2|grodziski|mazowieckie|5825|2|54005.0|R|
231805854|C|FILIP|Petrzyk|Poczta Brok, ul. Warszawska 15|ostrowski|mazowieckie|7306|2|53980.0|O|
231804631|C|NADIA|Lozeñska|Poczta Maków Mazowiecki, ul. Mickiewicza 10|makowski|mazowieckie|6200|2|53925.0|R|
231809583|C|HUBERT|Kuczawa|Poczta Ostro³êka 001, ul. Kopernika 9|M. Ostro³êka|mazowieckie|7400|2|53905.0|R|
231805088|C|MICHA£|Felbór|Poczta B³êdów 91|grójecki|mazowieckie|5620|2|53880.0|R|
231805054|C|WIKTOR|Tadraj|Poczta Andrzejewo ko³o Czy¿ewa, ul. Rynek 17|ostrowski|mazowieckie|7305|2|53865.0|R|
231805322|C|FABIAN|Blaschczekowitz|Poczta Mokobody, ul. Chreptowicza 8a 28|siedlecki|mazowieckie|8124|2|53860.0|R|
231804382|C|KAJETAN|Lampasik|Poczta ¦wiercze, ul. Wiejska 3b 6|pu³tuski|mazowieckie|6150|2|53850.0|R|
231805637|C|FABIAN|Koszmida|Poczta Wola Rasztowska, ul. Osiedle Blok nr 3/b 22|wo³omiñski|mazowieckie|5253|2|53840.0|R|
231808478|C|NIKOLA|Korabjowski|Poczta P³oñsk 003, ul. 19 Stycznia 52|p³oñski|mazowieckie|9101|2|53830.0|O|
231806030|C|MIKO£AJ|Pawiat|Poczta Siemi±tkowo, ul. Siemi±tkowo 17a 39|¿uromiñski|mazowieckie|9135|2|53825.0|R|
231806695|C|ALAN|Ku³tun|Poczta Sikórz, ul. Sikórz 90 b 99|p³ocki|mazowieckie|9413|2|53790.0|R|
231809453|C|MICHALINA|Piersztel|Skrytki Pocztowe Poczta Ostro³êka 003, ul. I Armii WP 42|M. Ostro³êka|mazowieckie|7401|2|53750.0|O|
231804998|C|LENA|Moghrabi|Skrytki Pocztowe Poczta Nowy Dwór Mazowiecki 005, ul. Pu³kownika Malewicza E. 117|nowodworski|mazowieckie|5160|2|53725.0|R|
231808591|C|NATAN|Modlak|Poczta Wi¶niewo ko³o M³awy, ul. Wi¶niewo ko³o M³awy 67|m³awski|mazowieckie|6521|2|53710.0|R|
231805331|C|MARIA|Gewald|Poczta Kuczbork-Osada, ul. Mickiewicza Adama 7a 20|¿uromiñski|mazowieckie|9310|2|53690.0|O|
231807290|C|MAKSYMILIAN|Dodanowicz|Poczta Pilawa, Al. Wyzwolenia 75|garwoliñski|mazowieckie|8440|2|53660.0|R|
231806728|C|JULIA|Kasongo|Poczta P³ock 012, ul. Wyszogrodzka 161|M. P³ock|mazowieckie|9410|2|53655.0|R|
231804911|C|BART£OMIEJ|Oses|Poczta Czury³y 69|siedlecki|mazowieckie|8142|2|53650.0|O|
231809131|C|KLARA|Malaryc|Skrytki Pocztowe Poczta Pu³tusk 004, ul. Tartaczna 71|pu³tuski|mazowieckie|6102|2|53630.0|O|
231809738|C|BART£OMIEJ|Linzmeier|Poczta Regimin 88|ciechanowski|mazowieckie|6461|2|53560.0|O|
231807040|C|AUDREY|Brumberger|Poczta P³ock 010, ul. ¯elazna 1|M. P³ock|mazowieckie|9408|2|53540.0|R|
231804558|C|JULIAN|Forin|Poczta P³oñsk 001, ul. Grunwaldzka 42|p³oñski|mazowieckie|9100|2|53530.0|R|
231806521|C|ALAN|Fadras|Poczta Grójec, ul. Niepodleg³o¶ci 6|grójecki|mazowieckie|5600|2|53525.0|R|
231805031|C|MAJA|Ma³oczka|Poczta Pomiechówek, ul. Modliñska 5|nowodworski|mazowieckie|5180|2|53495.0|R|
231805574|C|NATAN|Semborowski|Poczta Wi¶niewo ko³o M³awy, ul. Wi¶niewo ko³o M³awy 67|m³awski|mazowieckie|6521|2|53480.0|R|
231807701|C|SZYMON|Karbowiczek|Poczta Sarnaki, ul. Kolejowa 8|³osicki|mazowieckie|8220|2|53480.0|O|
231804886|C|ARTUR|Suppel|Poczta Przasnysz 003, ul. Makowska 8|przasnyski|mazowieckie|6301|2|53460.0|O|
231804618|C|MICHALINA|Ceiler|Poczta Goworowo, ul. Szkolna 10|ostro³êcki|mazowieckie|7440|2|53450.0|R|
231806342|C|NIKODEM|Radañski|Poczta Filia UP Marki 001, ul. Pi³sudskiego 139|wo³omiñski|mazowieckie|5260|2|53420.0|R|
231808575|C|TYMOTEUSZ|Iwaszów|Skrytki Pocztowe Poczta Ciechanów 004, ul. Kiciñskiego 21/23|ciechanowski|mazowieckie|6402|2|53415.0|R|
231804685|C|LILIANA|Jordzyñski|Poczta Z³otok³os, ul. Dworcowa 1|piaseczyñski|mazowieckie|5504|2|53410.0|R|
231805672|C|MILENA|Listkiewicz|Poczta Stupsk ko³o M³awy, ul. Sienkiewicza 10|m³awski|mazowieckie|6561|2|53375.0|R|
231807889|C|SZYMON|Deike|Skrytki Pocztowe Poczta Dêblin 003, ul. Lotnisko 0|rycki|lubelskie|8521|2|53370.0|O|
231809542|C|KAROL|Konawka|Poczta Wilga, ul. Warszawska 58|garwoliñski|mazowieckie|8470|2|53345.0|R|
231808276|C|MILENA|Ajzenbach|Skrytki Pocztowe Poczta Otwock 001, ul. Armii Krajowej 1|otwocki|mazowieckie|5400|2|53345.0|R|
231804702|C|NIKOLA|¦wiêtochowski|Poczta Duninów, ul. P³ocka 10|p³ocki|mazowieckie|9505|2|53320.0|R|
231809658|C|BARBARA|Biec|Poczta Agencja UP Chynów ko³o Grójca 93|grójecki|mazowieckie|5651|2|53310.0|O|
231809646|C|PATRYK|Osumek|Poczta Oddzia³ UP Pokrzywnica, ul. Dzier¿enin 59|pu³tuski|mazowieckie|6114|2|53290.0|R|
231806536|C|ZUZANNA|Churyk|Skrytki Pocztowe Poczta Miñsk Mazowiecki 001, ul. Warszawska 149|miñski|mazowieckie|5300|2|53290.0|O|
231808755|C|DAWID|Etmañski|Instytucja Rejonowy Urz±d Poczty w P³ocku, ul. Bielska 14B 68|M. P³ock|mazowieckie|9400|2|53280.0|O|
231806514|C|JAGODA|Binenda|Poczta G±sewo, ul. Reymonta 16|makowski|mazowieckie|6213|2|53280.0|R|
231805929|C|KAJA|Nechajewicz|Poczta Ostrówek ko³o Wêgrowa, ul. Fabryczna 136a 85|wêgrowski|mazowieckie|7132|2|53270.0|O|
231808147|C|BORYS|Pi³atka|Poczta Dr±¿d¿ewo 16|makowski|mazowieckie|6214|2|53260.0|O|
231805274|C|MATYLDA|Iwicki|Poczta Filia UP Grodzisk Mazowiecki 001, ul. Elizy Orzeszkowej 2A 7|grodziski|mazowieckie|5827|2|53245.0|R|
231809032|C|MAJA|Majbrocki|Poczta Domanice, ul. Domanice 52|siedlecki|mazowieckie|8113|2|53240.0|O|
231806308|C|MAGDALENA|Koperyñska|Poczta Kosów Lacki, ul. Wolno¶ci 14|soko³owski|mazowieckie|8330|2|53240.0|O|
231807235|C|NADIA|Kuczawski|Poczta Mochowo, ul. Mochowo 19|sierpecki|mazowieckie|9214|2|53240.0|R|
231806743|C|ANTONI|Kalafaticz|Poczta Ho³owczyce, ul. Ho³owczyce Nowe 15|³osicki|mazowieckie|8221|2|53210.0|O|
231808555|C|FILIP|Epelman|Poczta Czosnów, ul. Stra¿acka 10|nowodworski|mazowieckie|5152|2|53205.0|R|
231808600|C|JULIA|Róz|Poczta Porêba nad Bugiem 76|wyszkowski|mazowieckie|7308|2|53150.0|R|
231808187|C|PAWE£|Szepieluk|Poczta Agencja UP Chynów ko³o Grójca 6|grójecki|mazowieckie|5651|2|53130.0|O|
231806609|C|NIKOLA|Styræ|Poczta Jab³onna Lacka, ul. Targowa 2|soko³owski|mazowieckie|8304|2|53110.0|O|
231806760|C|ALEKSANDRA|Zborowski vel Zaborowski|Skrytki Pocztowe Poczta Siedlce 004, ul. Brzeska 131|M. Siedlce|mazowieckie|8102|2|53105.0|R|
231808124|C|MATEUSZ|Wód¼|Poczta £yse, ul. Poleg³ych 22|ostro³êcki|mazowieckie|7437|2|53060.0|O|
231806072|C|KAJETAN|Bo¶lak|Poczta Miedzna ko³o Wêgrowa, ul. Bednarska 7|wêgrowski|mazowieckie|7106|2|53015.0|R|
231808378|C|NATAN|Beredyk|Poczta Pniewo, ul. Pniewo 70A 21|pu³tuski|mazowieckie|7214|2|53010.0|R|
231808417|C|OLIWIA|Oliszkiewicz|Poczta Zabrodzie, ul. Jana Paw³a 16|wyszkowski|mazowieckie|7230|2|52975.0|R|
231808537|C|WOJCIECH|Bernytowicz|Poczta Szulborze Koty, ul. Bohaterów Armii Krajowej 12|ostrowski|mazowieckie|7324|2|52965.0|R|
231808967|C|TOMASZ|Je¿ó³kowski|Poczta Kosów Lacki, ul. Wolno¶ci 14|soko³owski|mazowieckie|8330|2|52950.0|R|
231807569|C|DOMINIK|Szmigas|Skrytki Pocztowe Poczta Filia UP Pruszków 001, ul. Partyzantów 2|pruszkowski|mazowieckie|5802|2|52950.0|R|
231809471|C|SZYMON|Szwajsing|Poczta Parysów, ul. Ko¶ciuszki 28|garwoliñski|mazowieckie|8441|2|52945.0|R|
231805089|C|MILENA|Spritula|Poczta Filia UP Pruszków 001, ul. Kraszewskiego 13|pruszkowski|mazowieckie|5803|2|52930.0|R|
231807442|C|ARTUR|Konat|Poczta Rzekuñ, ul. Ko¶ciuszki 40|ostro³êcki|mazowieckie|7411|2|52920.0|O|
231806754|C|NIKOLA|Szamer|Poczta Konstancin-Jeziorna 001, ul. Moniuszki 22 b 43|piaseczyñski|mazowieckie|5510|2|52915.0|R|
231805711|C|KAROL|Pa³cik|Poczta Piski 47|ostro³êcki|mazowieckie|7406|2|52910.0|O|
231805436|C|BLANKA|Pieni±¿na|Poczta Jasieniec ko³o Grójca 25|grójecki|mazowieckie|5604|2|52905.0|R|
231805944|C|NELA|Sachonowicz|Poczta Pacyna, ul. £ukasiewicza 4|gostyniñski|mazowieckie|9541|2|52895.0|R|
231806149|C|WOJCIECH|Plechciñska|Skrytki Pocztowe Poczta Miñsk Mazowiecki 001, ul. Warszawska 149|miñski|mazowieckie|5300|2|52870.0|O|
231808327|C|FILIP|Stuszyñski|Poczta Pruszków 001, Rejonowy Urz±d Poczty, ul. Ko¶ciuszki 30|pruszkowski|mazowieckie|5800|2|52860.0|O|
231806065|C|FILIP|Haratyn|Poczta Jasienica Mazowiecka, ul. Jasiennicy Paw³a 33|ostrowski|mazowieckie|7304|2|52855.0|R|
231805079|C|DOMINIK|Ko³han|Skrytki Pocztowe Poczta Ciechanów 005, ul. Reutta 13|ciechanowski|mazowieckie|6409|2|52845.0|R|
231808841|C|ANTONI|Biczyñski|Poczta Gzy, ul. Gzy 8|pu³tuski|mazowieckie|6126|2|52840.0|O|
231804968|C|KSAWERY|Lêgosz|Poczta Lubotyñ 98|ostrowski|mazowieckie|7303|2|52840.0|O|
231805629|C|MILENA|Koreczko|Poczta Filia UP Legionowo 001, ul. Kardyna³a Stefana Wyszyñskiego 17|legionowski|mazowieckie|5122|2|52815.0|R|
231809295|C|NINA|Ciurniak|Poczta £±ck ko³o Gostynina, ul. Kolejowa 2|p³ocki|mazowieckie|9520|2|52750.0|O|
231809284|C|BARBARA|Vanderschelden|Poczta Czerwin, ul. Piastowska 86|ostro³êcki|mazowieckie|7407|2|52740.0|R|
231806346|C|BARTOSZ|Wernusz|Poczta Bie¿uñ 88|¿uromiñski|mazowieckie|9320|2|52740.0|O|
231804493|C|FABIAN|Zbytowski|Poczta ¯eliszew agencja pocztowa UP Kotuñ 25|siedlecki|mazowieckie|8130|2|52720.0|R|
